Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-06-20,US,United States of America,AMRO,28912,2188968,719,119369
2020-06-21,US,United States of America,AMRO,32879,2221847,707,120076
2020-06-22,US,United States of America,AMRO,32891,2254738,595,120671
2020-06-23,US,United States of America,AMRO,27874,2282612,366,121037
2020-06-24,US,United States of America,AMRO,26719,2309331,439,121476
2020-06-25,US,United States of America,AMRO,35074,2344405,824,122300
2020-06-26,US,United States of America,AMRO,39364,2383769,704,123004
2020-06-27,US,United States of America,AMRO,39824,2423593,2553,125557
2020-06-28,US,United States of America,AMRO,45239,2468832,656,126213
2020-06-29,US,United States of America,AMRO,44729,2513561,559,126772
2020-06-30,US,United States of America,AMRO,40282,2553843,964,127736
2020-07-01,US,United States of America,AMRO,37174,2591017,446,128182
2020-07-02,US,United States of America,AMRO,45607,2636624,710,128892
2020-07-03,US,United States of America,AMRO,55938,2692562,760,129652
2020-07-04,US,United States of America,AMRO,55490,2748052,699,130351
2020-07-05,US,United States of America,AMRO,56340,2804392,773,131124
2020-07-06,US,United States of America,AMRO,50876,2855268,434,131558
2020-07-07,US,United States of America,AMRO,42980,2898248,381,131939
2020-07-08,US,United States of America,AMRO,51356,2949604,528,132467
2020-07-09,US,United States of America,AMRO,53167,3002771,1018,133485
2020-07-10,US,United States of America,AMRO,66610,3069381,1058,134543
2020-07-11,US,United States of America,AMRO,60075,3129456,878,135421
2020-07-12,US,United States of America,AMRO,69090,3198546,903,136324
2020-07-13,US,United States of America,AMRO,61027,3259573,839,137163
2020-07-14,US,United States of America,AMRO,60071,3319644,691,137854
2020-07-15,US,United States of America,AMRO,60648,3380292,604,138458
2020-07-16,US,United States of America,AMRO,60242,3440534,993,139451
2020-07-17,US,United States of America,AMRO,70732,3511266,1088,140539
2020-07-18,US,United States of America,AMRO,72641,3583907,1041,141580
2020-07-19,US,United States of America,AMRO,76170,3660077,1007,142587
2020-07-20,US,United States of America,AMRO,64007,3724084,943,143530
2020-07-21,US,United States of America,AMRO,61095,3785179,764,144294
2020-07-22,US,United States of America,AMRO,58837,3844016,746,145040
2020-07-23,US,United States of America,AMRO,64223,3908239,1185,146225
2020-07-24,US,United States of America,AMRO,70150,3978389,1133,147358
2020-07-25,US,United States of America,AMRO,70791,4049180,1232,148590
2020-07-26,US,United States of America,AMRO,72859,4122039,1203,149793
2020-07-27,US,United States of America,AMRO,61341,4183380,1044,150837
2020-07-28,US,United States of America,AMRO,58028,4241408,712,151549
2020-07-29,US,United States of America,AMRO,53900,4295308,786,152335
2020-07-30,US,United States of America,AMRO,58936,4354244,1259,153594
2020-07-31,US,United States of America,AMRO,63689,4417933,1277,154871
2020-08-01,US,United States of America,AMRO,67033,4484966,1413,156284
2020-08-02,US,United States of America,AMRO,65085,4550051,1298,157582
2020-08-03,US,United States of America,AMRO,57487,4607538,1120,158702
2020-08-04,US,United States of America,AMRO,51454,4658992,700,159402
2020-08-05,US,United States of America,AMRO,44264,4703256,797,160199
2020-08-06,US,United States of America,AMRO,51879,4755135,1062,161261
2020-08-07,US,United States of America,AMRO,52165,4807300,1270,162531
2020-08-08,US,United States of America,AMRO,55029,4862329,1173,163704
2020-08-09,US,United States of America,AMRO,59103,4921432,1266,164970
2020-08-10,US,United States of America,AMRO,53881,4975313,1027,165997
2020-08-11,US,United States of America,AMRO,46664,5021977,664,166661
2020-08-12,US,United States of America,AMRO,40656,5062633,774,167435
2020-08-13,US,United States of America,AMRO,56093,5118726,1202,168637
2020-08-14,US,United States of America,AMRO,56111,5174837,1302,169939
2020-08-15,US,United States of America,AMRO,52986,5227823,1138,171077
2020-08-16,US,United States of America,AMRO,54307,5282130,1114,172191
2020-08-17,US,United States of America,AMRO,54073,5336203,975,173166
2020-08-18,US,United States of America,AMRO,40975,5377178,804,173970
2020-08-19,US,United States of America,AMRO,38075,5415253,575,174545
2020-08-20,US,United States of America,AMRO,40748,5456001,1120,175665
2020-08-21,US,United States of America,AMRO,45066,5501067,1224,176889
2020-08-22,US,United States of America,AMRO,45400,5546467,972,177861
2020-08-23,US,United States of America,AMRO,45233,5591700,990,178851
2020-08-24,US,United States of America,AMRO,43901,5635601,889,179740
2020-08-25,US,United States of America,AMRO,36673,5672274,653,180393
2020-08-26,US,United States of America,AMRO,35532,5707806,549,180942
2020-08-27,US,United States of America,AMRO,39301,5747107,1047,181989
2020-08-28,US,United States of America,AMRO,45693,5792800,1023,183012
2020-08-29,US,United States of America,AMRO,47020,5839820,980,183992
2020-08-30,US,United States of America,AMRO,45058,5884878,904,184896
2020-08-31,US,United States of America,AMRO,41120,5925998,914,185810
2020-09-01,US,United States of America,AMRO,35618,5961616,482,186292
2020-09-02,US,United States of America,AMRO,33577,5995193,510,186802
2020-09-03,US,United States of America,AMRO,44250,6039443,1015,187817
2020-09-04,US,United States of America,AMRO,42145,6081588,868,188685
2020-09-05,US,United States of America,AMRO,46120,6127708,976,189661
2020-09-06,US,United States of America,AMRO,49920,6177628,904,190565
2020-09-07,US,United States of America,AMRO,41531,6219159,778,191343
2020-09-08,US,United States of America,AMRO,33158,6252317,511,191854
2020-09-09,US,United States of America,AMRO,25513,6277830,303,192157
2020-09-10,US,United States of America,AMRO,26272,6304102,465,192622
2020-09-11,US,United States of America,AMRO,34383,6338485,1061,193683
2020-09-12,US,United States of America,AMRO,38207,6376692,989,194672
2020-09-13,US,United States of America,AMRO,44820,6421512,899,195571
2020-09-14,US,United States of America,AMRO,39476,6460988,731,196302
2020-09-15,US,United States of America,AMRO,31548,6492536,547,196849
2020-09-16,US,United States of America,AMRO,34811,6527347,437,197286
2020-09-17,US,United States of America,AMRO,35785,6563132,861,198147
2020-09-18,US,United States of America,AMRO,42294,6605426,1167,199314
2020-09-19,US,United States of America,AMRO,44236,6649662,784,200098
2020-09-20,US,United States of America,AMRO,47199,6696861,866,200964
2020-09-21,US,United States of America,AMRO,41497,6738358,599,201563
2020-09-22,US,United States of America,AMRO,33890,6772248,346,201909
2020-09-23,US,United States of America,AMRO,40150,6812398,502,202411
2020-09-24,US,United States of America,AMRO,48953,6861351,761,203172
2020-09-25,US,United States of America,AMRO,40835,6902186,1074,204246
2020-09-26,US,United States of America,AMRO,44051,6946237,849,205095
2020-09-27,US,United States of America,AMRO,49872,6996109,815,205910
2020-09-28,US,United States of America,AMRO,42704,7038813,774,206684
2020-09-29,US,United States of America,AMRO,34869,7073682,329,207013
2020-09-30,US,United States of America,AMRO,36695,7110377,340,207353
2020-10-01,US,United States of America,AMRO,39442,7149819,900,208253
2020-10-02,US,United States of America,AMRO,46266,7196085,782,209035
2020-10-03,US,United States of America,AMRO,46928,7243013,833,209868
2020-10-04,US,United States of America,AMRO,50322,7293335,828,210696
2020-10-05,US,United States of America,AMRO,46719,7340054,663,211359
2020-10-06,US,United States of America,AMRO,35996,7376050,451,211810
2020-10-07,US,United States of America,AMRO,42534,7418584,477,212287
2020-10-08,US,United States of America,AMRO,41353,7459937,641,212928
2020-10-09,US,United States of America,AMRO,54640,7514577,803,213731
2020-10-10,US,United States of America,AMRO,55452,7570029,917,214648
2020-10-11,US,United States of America,AMRO,57896,7627925,899,215547
2020-10-12,US,United States of America,AMRO,50821,7678746,584,216131
2020-10-13,US,United States of America,AMRO,47522,7726268,580,216711
2020-10-14,US,United States of America,AMRO,48048,7774316,454,217165
2020-10-15,US,United States of America,AMRO,50113,7824429,766,217931
2020-10-16,US,United States of America,AMRO,56983,7881412,797,218728
2020-10-17,US,United States of America,AMRO,63546,7944958,843,219571
2020-10-18,US,United States of America,AMRO,67772,8012730,976,220547
2020-10-19,US,United States of America,AMRO,53584,8066314,629,221176
2020-10-20,US,United States of America,AMRO,48425,8114739,574,221750
2020-10-21,US,United States of America,AMRO,59697,8174436,634,222384
2020-10-22,US,United States of America,AMRO,62309,8236745,847,223231
2020-10-23,US,United States of America,AMRO,65402,8302147,1042,224273
2020-10-24,US,United States of America,AMRO,75563,8377710,988,225261
2020-10-25,US,United States of America,AMRO,82223,8459933,961,226222
2020-10-26,US,United States of America,AMRO,78289,8538222,884,227106
2020-10-27,US,United States of America,AMRO,62409,8600631,436,227542
2020-10-28,US,United States of America,AMRO,68534,8669165,616,228158
2020-10-29,US,United States of America,AMRO,75619,8744784,938,229096
2020-10-30,US,United States of America,AMRO,83863,8828647,1063,230159
2020-10-31,US,United States of America,AMRO,90856,8919503,1094,231253
2020-11-01,US,United States of America,AMRO,99242,9018745,1042,232295
2020-11-02,US,United States of America,AMRO,87919,9106664,824,233119
2020-11-03,US,United States of America,AMRO,137913,9244577,512,233631
2020-11-04,US,United States of America,AMRO,91368,9335945,664,234295
2020-11-05,US,United States of America,AMRO,96301,9432246,1136,235431
2020-11-06,US,United States of America,AMRO,110818,9543064,1172,236603
2020-11-07,US,United States of America,AMRO,122899,9665963,1159,237762
2020-11-08,US,United States of America,AMRO,133346,9799309,1221,238983
2020-11-09,US,United States of America,AMRO,129150,9928459,1086,240069
2020-11-10,US,United States of America,AMRO,105550,10034009,615,240684
2020-11-11,US,United States of America,AMRO,128515,10162524,866,241550
2020-11-12,US,United States of America,AMRO,144244,10306768,1874,243424
2020-11-13,US,United States of America,AMRO,151353,10458121,1000,244424
2020-11-14,US,United States of America,AMRO,160338,10618459,1707,246131
2020-11-15,US,United States of America,AMRO,179536,10797995,1313,247444
2020-11-16,US,United States of America,AMRO,161174,10959169,1322,248766
2020-11-17,US,United States of America,AMRO,139878,11099047,798,249564
2020-11-18,US,United States of America,AMRO,158847,11257894,943,250507
2020-11-19,US,United States of America,AMRO,165487,11423381,1612,252119
2020-11-20,US,United States of America,AMRO,168357,11591738,1789,253908
2020-11-21,US,United States of America,AMRO,188087,11779825,1947,255855
2020-11-22,US,United States of America,AMRO,196984,11976809,1888,257743
2020-11-23,US,United States of America,AMRO,176061,12152870,1477,259220
2020-11-24,US,United States of America,AMRO,149442,12302312,1061,260281
2020-11-25,US,United States of America,AMRO,164455,12466767,1258,261539
2020-11-26,US,United States of America,AMRO,174690,12641457,2089,263628
2020-11-27,US,United States of America,AMRO,188981,12830438,2246,265874
2020-11-28,US,United States of America,AMRO,147728,12978166,1441,267315
2020-11-29,US,United States of America,AMRO,176261,13154427,1525,268840
2020-11-30,US,United States of America,AMRO,147682,13302109,1401,270241
2020-12-01,US,United States of America,AMRO,135420,13437529,994,271235
2020-12-02,US,United States of America,AMRO,160365,13597894,1491,272726
2020-12-03,US,United States of America,AMRO,189757,13787651,2534,275260
2020-12-04,US,United States of America,AMRO,205815,13993466,2734,277994
2020-12-05,US,United States of America,AMRO,222840,14216306,2844,280838
2020-12-06,US,United States of America,AMRO,224358,14440664,2440,283278
2020-12-07,US,United States of America,AMRO,208854,14649518,2341,285619
2020-12-08,US,United States of America,AMRO,173874,14823392,1316,286935
2020-12-09,US,United States of America,AMRO,194996,15018388,1841,288776
2020-12-10,US,United States of America,AMRO,227096,15245484,2668,291444
2020-12-11,US,United States of America,AMRO,217561,15463045,3187,294631
2020-12-12,US,United States of America,AMRO,209909,15672954,2838,297469
2020-12-13,US,United States of America,AMRO,250135,15923089,3024,300493
2020-12-14,US,United States of America,AMRO,217251,16140340,2396,302889
2020-12-15,US,United States of America,AMRO,180769,16321109,1649,304538
2020-12-16,US,United States of America,AMRO,202385,16523494,1908,306446
2020-12-17,US,United States of America,AMRO,200935,16724429,2968,309414
2020-12-18,US,United States of America,AMRO,243962,16968391,3420,312834
2020-12-19,US,United States of America,AMRO,246505,17214896,3446,316280
2020-12-20,US,United States of America,AMRO,237330,17452226,2754,319034
2020-12-21,US,United States of America,AMRO,198918,17651144,2584,321618
2020-12-22,US,United States of America,AMRO,192411,17843555,1803,323421
2020-12-23,US,United States of America,AMRO,187349,18030904,1937,325358
2020-12-24,US,United States of America,AMRO,200442,18231346,3244,328602
2020-12-25,US,United States of America,AMRO,232439,18463785,3348,331950
2020-12-26,US,United States of America,AMRO,196598,18660383,2820,334770
2020-12-27,US,United States of America,AMRO,133256,18793639,1768,336538
2020-12-28,US,United States of America,AMRO,183182,18976821,1598,338136
2020-12-29,US,United States of America,AMRO,148496,19125317,1702,339838
2020-12-30,US,United States of America,AMRO,179388,19304705,2017,341855
2020-12-31,US,United States of America,AMRO,208626,19513331,3543,345398
2021-01-01,US,United States of America,AMRO,237337,19750668,3726,349124
2021-01-02,US,United States of America,AMRO,230749,19981417,3277,352401
2021-01-03,US,United States of America,AMRO,172805,20154222,2581,354982
2021-01-04,US,United States of America,AMRO,280226,20434448,2578,357560
2021-01-05,US,United States of America,AMRO,207617,20642065,1744,359304
2021-01-06,US,United States of America,AMRO,182342,20824407,2129,361433
2021-01-07,US,United States of America,AMRO,234989,21059396,3713,365146
2021-01-08,US,United States of America,AMRO,249893,21309289,3772,368918
2021-01-09,US,United States of America,AMRO,278047,21587336,4125,373043
2021-01-10,US,United States of America,AMRO,312247,21899583,3601,376644
2021-01-11,US,United States of America,AMRO,242706,22142289,3427,380071
2021-01-12,US,United States of America,AMRO,217568,22359857,2340,382411
2021-01-13,US,United States of America,AMRO,202149,22562006,2320,384731
2021-01-14,US,United States of America,AMRO,222108,22784114,4048,388779
2021-01-15,US,United States of America,AMRO,224827,23008941,4004,392783
2021-01-16,US,United States of America,AMRO,224744,23233685,3773,396556
2021-01-17,US,United States of America,AMRO,245914,23479599,3552,400108
2021-01-18,US,United States of America,AMRO,212299,23691898,3499,403607
2021-01-19,US,United States of America,AMRO,183737,23875635,2136,405743
2021-01-20,US,United States of America,AMRO,152372,24028007,2030,407773
2021-01-21,US,United States of America,AMRO,149551,24177558,2384,410157
2021-01-22,US,United States of America,AMRO,188128,24365686,4180,414337
2021-01-23,US,United States of America,AMRO,188609,24554295,3902,418239
2021-01-24,US,United States of America,AMRO,189131,24743426,3776,422015
2021-01-25,US,United States of America,AMRO,168956,24912382,3190,425205
2021-01-26,US,United States of America,AMRO,139791,25052173,2144,427349
2021-01-27,US,United States of America,AMRO,134873,25187046,2233,429582
2021-01-28,US,United States of America,AMRO,149329,25336375,3592,433174
2021-01-29,US,United States of America,AMRO,155950,25492325,3698,436872
2021-01-30,US,United States of America,AMRO,156221,25648546,3546,440418
2021-01-31,US,United States of America,AMRO,148456,25797002,3273,443691
2021-02-01,US,United States of America,AMRO,156826,25953828,2828,446519
2021-02-02,US,United States of America,AMRO,109424,26063252,2009,448528
2021-02-03,US,United States of America,AMRO,126530,26189782,1902,450430
2021-02-04,US,United States of America,AMRO,119657,26309439,3169,453599
2021-02-05,US,United States of America,AMRO,118677,26428116,3320,456919
2021-02-06,US,United States of America,AMRO,124853,26552969,4827,461746
2021-02-07,US,United States of America,AMRO,127221,26680190,3345,465091
2021-02-08,US,United States of America,AMRO,107773,26787963,2678,467769
2021-02-09,US,United States of America,AMRO,90525,26878488,1536,469305
2021-02-10,US,United States of America,AMRO,82328,26960816,1590,470895
2021-02-11,US,United States of America,AMRO,91671,27052487,2672,473567
2021-02-12,US,United States of America,AMRO,96084,27148571,3162,476729
2021-02-13,US,United States of America,AMRO,100571,27249142,3185,479914
2021-02-14,US,United States of America,AMRO,97779,27346921,5156,485070
2021-02-15,US,United States of America,AMRO,87963,27434884,3172,488242
2021-02-16,US,United States of America,AMRO,65813,27500697,1334,489576
2021-02-17,US,United States of America,AMRO,55128,27555825,1261,490837
2021-02-18,US,United States of America,AMRO,56692,27612517,1500,492337
2021-02-19,US,United States of America,AMRO,70074,27682591,2577,494914
2021-02-20,US,United States of America,AMRO,67806,27750397,2397,497311
2021-02-21,US,United States of America,AMRO,72906,27823303,2410,499721
2021-02-22,US,United States of America,AMRO,69631,27892934,2004,501725
2021-02-23,US,United States of America,AMRO,53992,27946926,1300,503025
2021-02-24,US,United States of America,AMRO,55864,28002790,1640,504665
2021-02-25,US,United States of America,AMRO,69267,28072057,1925,506590
2021-02-26,US,United States of America,AMRO,75437,28147494,2099,508689
2021-02-27,US,United States of America,AMRO,73453,28220947,2966,511655
2021-02-28,US,United States of America,AMRO,72996,28293943,1868,513523
2021-03-01,US,United States of America,AMRO,69545,28363488,1691,515214
2021-03-02,US,United States of America,AMRO,50194,28413682,898,516112
2021-03-03,US,United States of America,AMRO,51100,28464782,1309,517421
2021-03-04,US,United States of America,AMRO,55363,28520145,1873,519294
2021-03-05,US,United States of America,AMRO,64273,28584418,1612,520906
2021-03-06,US,United States of America,AMRO,65806,28650224,1551,522457
2021-03-07,US,United States of America,AMRO,65637,28715861,2000,524457
2021-03-08,US,United States of America,AMRO,57906,28773767,1478,525935
2021-03-09,US,United States of America,AMRO,42111,28815878,876,526811
2021-03-10,US,United States of America,AMRO,43161,28859039,928,527739
2021-03-11,US,United States of America,AMRO,53809,28912848,1369,529108
2021-03-12,US,United States of America,AMRO,60869,28973717,1347,530455
2021-03-13,US,United States of America,AMRO,60308,29034025,1324,531779
2021-03-14,US,United States of America,AMRO,62503,29096528,1222,533001
2021-03-15,US,United States of America,AMRO,52686,29149214,946,533947
2021-03-16,US,United States of America,AMRO,42393,29191607,588,534535
2021-03-17,US,United States of America,AMRO,45186,29236793,735,535270
2021-03-18,US,United States of America,AMRO,52164,29288957,939,536209
2021-03-19,US,United States of America,AMRO,57808,29346765,1004,537213
2021-03-20,US,United States of America,AMRO,58402,29405167,1343,538556
2021-03-21,US,United States of America,AMRO,61405,29466572,1359,539915
